timestamp,temperature,humidity,wind_speed,cloud_cover,radiation,pv_generation
2023-01-01 00:00:00,20.411591655825287,67.53987821256368,5.575991941213696,0.5037867851476756,0.0,0.0
2023-01-01 01:00:00,18.698193620413146,70.02050504593132,6.654503387310269,0.38314806043991884,35.96571975163253,5.351628768481512
2023-01-01 02:00:00,21.99377365799075,70.85105855963594,9.210902918457222,0.4534329257960196,0.0,0.0
2023-01-01 03:00:00,21.952193314671273,61.0517845950633,7.563250669449369,0.33383596078512584,0.0,0.0
2023-01-01 04:00:00,26.082444024512558,65.71366422722026,7.035813339953433,0.5538071712942904,9.695517655336362,1.366350708286794
2023-01-01 05:00:00,21.619238616548465,68.82923550170459,8.421579256839044,0.535251795611949,0.0,0.0
2023-01-01 06:00:00,27.00159215339712,62.75705900725919,9.126094047643418,0.5395354753723955,12.55863614362249,1.7643222086151555
2023-01-01 07:00:00,24.241886623290704,62.84128535937869,6.959985585094544,0.6282407215937695,63.16605473976156,8.913314823383528
2023-01-01 08:00:00,24.414077360296524,67.15038891907095,6.549350240026197,0.5488512988923397,73.33665335581803,10.427192651467037
2023-01-01 09:00:00,21.459708368854958,64.66619814031822,8.703296762159063,0.5260183036524627,161.60713266025533,23.372475971227924
2023-01-01 10:00:00,20.86031505979024,62.030265758954584,6.37396066614436,0.5088548489699437,268.0549092228814,38.95211863141083
2023-01-01 11:00:00,17.04924363349712,66.56847146025501,5.398458863189124,0.2182922039265055,309.2906068453766,47.18491571663236
2023-01-01 12:00:00,19.128012927880295,72.96803278186108,3.770775966923245,0.41447124623389076,293.224237834185,43.398474124164366
2023-01-01 13:00:00,16.040945646881575,67.27077072512864,4.182729245615646,0.3206823995673971,360.94432356994463,54.75293624139197
2023-01-01 14:00:00,15.473836743807697,67.93328399692699,4.174792514665978,0.5229237728688975,226.64982983779313,33.75431469182369
2023-01-01 15:00:00,15.94991092046094,69.5396446080474,1.972743927685251,0.2849855298267301,193.26998719714248,29.438758443616827
